CPU Usage (%),RAM Usage (GB),GPU Usage (%),GPU Memory Usage (GB),Epoch times (seconds)
0.0,6.930850982666016,96,0.935546875,5.373806715011597
0.0,6.93084716796875,100,0.935546875,5.2600462436676025
0.0,6.942779541015625,100,0.935546875,7.631550073623657
0.0,6.953849792480469,100,0.935546875,5.2373716831207275
0.0,6.942207336425781,100,0.935546875,5.201547622680664
0.0,6.942241668701172,94,0.935546875,5.330347299575806
0.0,6.95391845703125,100,0.935546875,5.508262634277344
0.0,6.9420166015625,100,0.935546875,7.2975523471832275
0.0,6.942241668701172,95,0.935546875,5.253605365753174
0.0,6.953960418701172,100,0.935546875,5.034341335296631
0.0,6.941989898681641,100,0.935546875,5.190952301025391
0.0,6.9422149658203125,100,0.935546875,5.201383829116821
0.0,6.930782318115234,93,0.935546875,7.502772808074951
0.0,6.965839385986328,93,0.935546875,5.123841285705566
0.0,6.942527770996094,100,0.935546875,5.152907848358154
0.0,6.93060302734375,100,0.935546875,5.307577848434448
0.0,6.930767059326172,100,0.935546875,5.045639991760254
0.0,6.942527770996094,94,0.935546875,7.815916538238525
0.0,6.936450958251953,75,0.935546875,5.735032320022583
0.0,6.9305877685546875,100,0.935546875,5.158493995666504
0.0,6.930809020996094,7,0.935546875,5.883100271224976
0.0,6.954246520996094,83,0.935546875,5.4650232791900635
0.0,6.9189910888671875,64,0.935546875,7.613561630249023
0.0,6.919109344482422,97,0.935546875,6.170529842376709
0.0,6.930828094482422,82,0.935546875,6.287942409515381
0.0,6.930839538574219,100,0.935546875,6.261195659637451
0.0,6.930763244628906,100,0.935546875,5.600856781005859
0.0,6.954219818115234,100,0.935546875,7.6496381759643555
0.0,6.954280853271484,100,0.935546875,5.574239015579224
0.0,6.942481994628906,59,0.935546875,5.3433146476745605
0.0,6.930763244628906,100,0.935546875,5.427697658538818
0.0,6.918914794921875,100,0.935546875,5.361324310302734
0.0,6.919124603271484,100,0.935546875,7.500142335891724
0.0,6.918983459472656,100,0.935546875,6.555162668228149
0.0,6.942462921142578,97,0.935546875,7.813371181488037
0.0,6.91912841796875,100,0.935546875,7.169857740402222
0.0,6.91912841796875,100,0.935546875,7.702966928482056
0.0,6.930412292480469,100,0.935546875,9.447065114974976
0.0,6.9306793212890625,100,0.935546875,7.672007083892822
0.0,6.930450439453125,100,0.935546875,8.172855377197266
0.0,6.918872833251953,53,0.935546875,8.01509428024292
0.0,6.930637359619141,7,0.935546875,8.459437131881714
0.0,6.954231262207031,91,0.935546875,9.942142963409424
0.0,6.930820465087891,100,0.935546875,7.700049877166748
0.0,6.930820465087891,100,0.935546875,6.97827410697937
0.0,6.942417144775391,93,0.935546875,7.091398000717163
0.0,6.919002532958984,38,0.935546875,7.577114105224609
0.0,6.9307708740234375,100,0.935546875,9.805696964263916
0.0,6.930702209472656,90,0.935546875,7.260390758514404
0.0,6.930706024169922,100,0.935546875,7.911294460296631
0.0,6.930820465087891,100,0.935546875,7.356290102005005
0.0,6.9190673828125,100,0.935546875,7.0589213371276855
0.0,6.942539215087891,40,0.935546875,10.351798295974731
0.0,6.930599212646484,71,0.935546875,7.611142873764038
0.0,6.942539215087891,100,0.935546875,8.49141240119934
0.0,6.94244384765625,70,0.935546875,8.44760799407959
0.0,6.930820465087891,100,0.935546875,7.53678822517395
0.0,6.942501068115234,100,0.935546875,8.406355381011963
0.0,6.9539947509765625,48,0.935546875,7.624144554138184
0.0,6.930820465087891,100,0.935546875,7.1250340938568115
0.0,6.942390441894531,100,0.935546875,8.056685447692871
0.0,6.942535400390625,63,0.935546875,8.11098575592041
0.0,6.919097900390625,100,0.935546875,9.645833015441895
0.0,6.9539794921875,100,0.935546875,7.623196125030518
0.0,6.930694580078125,100,0.935546875,7.041568994522095
0.0,6.918914794921875,95,0.935546875,7.583965539932251
0.0,6.942413330078125,100,0.935546875,7.681734085083008
0.0,6.930778503417969,97,0.935546875,9.25150465965271
0.0,6.953807830810547,100,0.935546875,5.384537935256958
0.0,6.930816650390625,100,0.935546875,5.249690771102905
0.0,6.918872833251953,100,0.935546875,5.301882028579712
0.0,6.9307708740234375,100,0.935546875,5.305555820465088
0.0,6.953956604003906,100,0.935546875,7.656231641769409
0.0,6.93646240234375,82,0.935546875,5.436774730682373
0.0,6.936676025390625,94,0.935546875,5.498528957366943
0.0,6.93658447265625,100,0.935546875,5.553036212921143
0.0,6.936592102050781,100,0.935546875,5.729043483734131
0.0,6.948276519775391,78,0.935546875,7.619517087936401
0.0,6.9478607177734375,60,0.935546875,5.815016269683838
0.0,6.948276519775391,100,0.935546875,5.493896245956421
0.0,6.9480438232421875,100,0.935546875,5.936924695968628
0.0,6.948276519775391,100,0.935546875,5.2612833976745605
0.0,6.97149658203125,84,0.935546875,7.440017461776733
0.0,6.918994903564453,95,0.935546875,6.3198652267456055
0.0,6.9190673828125,64,0.935546875,6.029222249984741
0.0,6.918830871582031,100,0.935546875,5.531535387039185
0.0,6.954010009765625,100,0.935546875,5.994614124298096
0.0,6.918907165527344,87,0.935546875,7.649386882781982
0.0,6.919017791748047,100,0.935546875,6.062268257141113
0.0,6.9423828125,100,0.935546875,5.354970216751099
0.0,6.930744171142578,100,0.935546875,5.840901851654053
0.0,6.930538177490234,100,0.935546875,6.006070613861084
0.0,6.941719055175781,100,0.935546875,7.849062919616699
0.0,6.965099334716797,47,0.935546875,5.499098777770996
0.0,6.930198669433594,100,0.935546875,5.430025577545166
0.0,6.930164337158203,100,0.935546875,5.250074148178101
0.0,6.941753387451172,100,0.935546875,5.1983442306518555
0.0,6.941333770751953,100,0.935546875,7.383056163787842
0.0,6.941181182861328,57,0.935546875,6.585064649581909
0.0,6.941432952880859,100,0.935546875,8.59590744972229
0.0,6.953125,100,0.935546875,6.975328683853149
0.0,6.941196441650391,100,0.935546875,7.487928152084351
0.0,6.942516326904297,100,0.935546875,10.668391227722168
0.0,6.930797576904297,100,0.935546875,7.8668129444122314
0.0,6.942417144775391,100,0.935546875,7.415493726730347
0.0,6.989131927490234,100,0.935546875,7.343771696090698
0.0,6.930797576904297,100,0.935546875,7.395562171936035
0.0,6.936656951904297,92,0.935546875,9.607422590255737
0.0,6.93646240234375,100,0.935546875,8.001473903656006
0.0,6.977550506591797,100,0.935546875,7.8036439418792725
0.0,6.9307098388671875,100,0.935546875,7.212576389312744
0.0,6.977550506591797,100,0.935546875,8.059568643569946
0.0,6.930553436279297,50,0.935546875,10.03944444656372
0.0,6.930736541748047,100,0.935546875,8.1399564743042
0.0,6.930797576904297,100,0.935546875,7.428958892822266
0.0,6.9772796630859375,100,0.935546875,6.793254137039185
0.0,6.930637359619141,100,0.935546875,5.46955943107605
0.0,6.966072082519531,100,0.935546875,7.38064432144165
0.0,6.931037902832031,40,0.935546875,5.299232244491577
0.0,6.930839538574219,97,0.935546875,5.90534782409668
0.0,6.930942535400391,100,0.935546875,5.124303102493286
0.0,6.9656982421875,90,0.935546875,5.838627576828003
0.0,6.954261779785156,94,0.935546875,7.338383674621582
0.0,6.9455718994140625,100,0.935546875,5.156909942626953
0.0,6.956020355224609,23,0.935546875,5.520475387573242
0.0,6.950618743896484,10,0.935546875,5.655804634094238
0.0,6.979450225830078,77,0.935546875,5.443857431411743
0.0,6.977428436279297,100,0.935546875,7.19115424156189
0.0,6.930561065673828,100,0.935546875,5.62817645072937
0.0,6.9423980712890625,100,0.935546875,5.396078109741211
0.0,6.941978454589844,100,0.935546875,5.5504209995269775
0.0,6.941993713378906,95,0.935546875,5.340695142745972
0.0,6.9306793212890625,100,0.935546875,7.332449674606323
0.0,6.930549621582031,82,0.935546875,5.308037757873535
0.0,6.942283630371094,100,0.935546875,5.4086267948150635
0.0,6.930572509765625,100,0.935546875,5.4840147495269775
0.0,6.942249298095703,12,0.935546875,6.011507034301758
0.0,6.942207336425781,100,0.935546875,8.38362741470337
0.0,6.930515289306641,51,0.935546875,5.5458338260650635
0.0,6.930629730224609,100,0.935546875,5.241170644760132
0.0,6.942295074462891,100,0.935546875,5.415359735488892
0.0,6.942230224609375,100,0.935546875,5.930628061294556
0.0,6.954021453857422,100,0.935546875,7.64015007019043
0.0,6.953838348388672,80,0.935546875,5.5733208656311035
0.0,6.965412139892578,100,0.935546875,5.081106901168823
0.0,6.953868865966797,100,0.935546875,5.6357102394104
0.0,6.9537811279296875,70,0.935546875,5.728870391845703
0.0,6.942192077636719,100,0.935546875,7.409345865249634
0.0,6.953804016113281,100,0.935546875,5.112405061721802
0.0,6.9656524658203125,95,0.935546875,5.70209813117981
0.0,6.942375183105469,100,0.935546875,6.102604150772095
0.0,6.954032897949219,100,0.935546875,6.109588384628296
0.0,6.953533172607422,98,0.935546875,7.883462905883789
0.0,6.953411102294922,100,0.935546875,5.3694167137146
0.0,6.953472137451172,100,0.935546875,5.529469013214111
0.0,6.941978454589844,100,0.935546875,6.169471025466919
0.0,6.9536285400390625,100,0.935546875,5.8113179206848145
0.0,6.930305480957031,100,0.935546875,7.721954584121704
0.0,6.930355072021484,100,0.935546875,5.320742130279541
0.0,6.930309295654297,21,0.935546875,6.2386794090271
0.0,6.930355072021484,100,0.935546875,6.24607515335083
0.0,6.930530548095703,100,0.935546875,5.4974775314331055
0.0,6.930335998535156,100,0.935546875,7.563014030456543
0.0,6.942058563232422,100,0.935546875,5.588197708129883
0.0,6.953914642333984,100,0.935546875,5.27802848815918
0.0,6.930332183837891,100,0.935546875,5.459312200546265
0.0,6.9479217529296875,100,0.935546875,5.583805799484253
0.0,6.965457916259766,100,0.935546875,7.595280885696411
0.0,6.930335998535156,90,0.935546875,5.195326328277588
0.0,6.9304656982421875,99,0.935546875,5.463879823684692
0.0,6.930324554443359,100,0.935546875,5.371994256973267
0.0,6.965568542480469,100,0.935546875,5.748816013336182
0.0,6.930290222167969,96,0.935546875,7.5810546875
0.0,6.930442810058594,100,0.935546875,5.623804092407227
0.0,6.930492401123047,100,0.935546875,5.584478139877319
0.0,6.965335845947266,100,0.935546875,5.643274784088135
0.0,6.930530548095703,100,0.935546875,5.857170581817627
0.0,6.930335998535156,100,0.935546875,7.145878076553345
0.0,6.959503173828125,100,0.935546875,5.227723836898804
0.0,6.930362701416016,100,0.935546875,5.669604063034058
0.0,6.926288604736328,27,0.935546875,5.918617010116577
0.0,6.9265289306640625,100,0.935546875,5.7886576652526855
0.0,6.92822265625,100,0.935546875,8.211089611053467
0.0,6.9283599853515625,100,0.935546875,5.914209842681885
0.0,6.928260803222656,100,0.935546875,6.138622999191284
0.0,6.963657379150391,27,0.935546875,5.913405179977417
0.0,6.931098937988281,80,0.935546875,5.402241468429565
0.0,6.931034088134766,100,0.935546875,7.208998203277588
0.0,6.942821502685547,97,0.935546875,5.743678569793701
0.0,6.931098937988281,100,0.935546875,5.626835584640503
0.0,6.931034088134766,100,0.935546875,5.947658538818359
0.0,6.931140899658203,100,0.935546875,5.8072662353515625
0.0,6.942588806152344,100,0.935546875,7.601538896560669
0.0,6.931056976318359,100,0.935546875,5.934805393218994
0.0,6.931140899658203,100,0.935546875,5.6579906940460205
0.0,6.930980682373047,100,0.935546875,6.024948835372925
0.0,6.931037902832031,96,0.935546875,5.870181322097778
0.0,6.954410552978516,86,0.935546875,7.402433395385742
0.0,6.931102752685547,96,0.935546875,6.068655967712402
0.0,6.931098937988281,100,0.935546875,5.91302490234375
0.0,6.954418182373047,100,0.935546875,5.519246578216553
0.0,6.931140899658203,100,0.935546875,5.571232795715332
0.0,6.9541778564453125,100,0.935546875,7.077405214309692
0.0,6.936775207519531,100,0.935546875,5.635976791381836
0.0,6.931026458740234,83,0.935546875,5.77398419380188
0.0,6.9627532958984375,98,0.935546875,5.304110765457153
0.0,6.926799774169922,100,0.935546875,5.6600730419158936
0.0,6.942863464355469,100,0.935546875,7.59847354888916
0.0,6.954090118408203,96,0.935546875,5.669046640396118
0.0,6.9426422119140625,17,0.935546875,5.705888986587524
0.0,6.954082489013672,100,0.935546875,5.3289453983306885
0.0,6.954463958740234,100,0.935546875,5.437448978424072
0.0,6.942417144775391,97,0.935546875,7.033254623413086
0.0,6.942741394042969,100,0.935546875,5.424289226531982
0.0,6.942741394042969,100,0.935546875,5.424630880355835
0.0,6.942508697509766,100,0.935546875,5.292879819869995
0.0,6.966182708740234,89,0.935546875,5.621533632278442
0.0,6.931011199951172,68,0.935546875,7.371314525604248
0.0,6.989418029785156,100,0.935546875,5.9931676387786865
0.0,6.930927276611328,77,0.935546875,6.317642688751221
0.0,6.930942535400391,100,0.935546875,5.647652864456177
0.0,6.931144714355469,100,0.935546875,5.514421463012695
0.0,6.953704833984375,100,0.935546875,7.846287727355957
0.0,6.942237854003906,90,0.935546875,5.606804370880127
0.0,6.942108154296875,57,0.935546875,5.583951473236084
0.0,6.942157745361328,100,0.935546875,5.098822355270386
0.0,6.94232177734375,100,0.935546875,5.318990707397461
0.0,6.942180633544922,93,0.935546875,7.411813259124756
0.0,6.965373992919922,100,0.935546875,7.045412302017212
0.0,6.961185455322266,100,0.935546875,7.405702352523804
0.0,6.9439849853515625,100,0.935546875,7.51142954826355
0.0,6.938114166259766,100,0.935546875,7.4869983196258545
0.0,6.93096923828125,2,0.935546875,9.40749192237854
0.0,6.93084716796875,93,0.935546875,7.629296541213989
0.0,6.931144714355469,100,0.935546875,7.788869619369507
0.0,6.927452087402344,29,0.935546875,7.565903425216675
0.0,6.938770294189453,100,0.935546875,9.274444818496704
0.0,6.928188323974609,27,0.935546875,9.561030864715576
0.0,6.962985992431641,100,0.935546875,7.061513900756836
0.0,6.928157806396484,2,0.935546875,7.850661993026733
0.0,6.939830780029297,96,0.935546875,7.365734815597534
0.0,6.9368743896484375,100,0.935546875,7.323780536651611
0.0,6.9428558349609375,100,0.935546875,8.819632291793823
0.0,6.937004089355469,100,0.935546875,7.7686767578125
0.0,6.93096923828125,33,0.935546875,7.7219016551971436
0.0,6.927089691162109,100,0.935546875,7.872021913528442
0.0,6.93896484375,89,0.935546875,7.766221284866333
0.0,6.930877685546875,100,0.935546875,10.004253387451172
0.0,6.930965423583984,81,0.935546875,7.833136081695557
0.0,6.942577362060547,91,0.935546875,7.031440734863281
0.0,6.942714691162109,100,0.935546875,6.933535575866699
0.0,6.930908203125,100,0.935546875,7.995564222335815
0.0,6.931018829345703,81,0.935546875,9.961567401885986
0.0,6.92791748046875,100,0.935546875,7.5144782066345215
0.0,6.966182708740234,100,0.935546875,7.08249306678772
0.0,6.964759826660156,73,0.935546875,7.499317407608032
0.0,6.970314025878906,100,0.935546875,7.015020370483398
0.0,6.941318511962891,100,0.935546875,9.72797441482544
0.0,6.942523956298828,100,0.935546875,5.523493766784668
0.0,6.930744171142578,100,0.935546875,5.532681465148926
0.0,6.9542236328125,100,0.935546875,5.38858437538147
0.0,6.942455291748047,94,0.935546875,5.130879163742065
0.0,6.942863464355469,98,0.935546875,7.064733028411865
0.0,6.931121826171875,100,0.935546875,6.216452121734619
0.0,6.942474365234375,100,0.935546875,5.683731555938721
0.0,6.942413330078125,92,0.935546875,6.102144002914429
0.0,6.942741394042969,100,0.935546875,7.013515472412109
0.0,6.954387664794922,100,0.935546875,7.847329139709473
0.0,6.942859649658203,100,0.935546875,5.67040491104126
0.0,6.931083679199219,74,0.935546875,6.15321159362793
0.0,6.942741394042969,100,0.935546875,5.680989980697632
0.0,6.9658355712890625,100,0.935546875,5.303215503692627
0.0,6.942474365234375,82,0.935546875,7.225657939910889
0.0,6.936786651611328,100,0.935546875,5.381791114807129
0.0,6.930919647216797,100,0.935546875,5.3075110912323
0.0,6.966182708740234,100,0.935546875,5.12532377243042
0.0,6.9426116943359375,100,0.935546875,5.53118634223938
0.0,6.931041717529297,100,0.935546875,7.4357593059539795
0.0,6.931133270263672,100,0.935546875,5.575943470001221
0.0,6.942558288574219,100,0.935546875,5.501983404159546
0.0,6.942741394042969,100,0.935546875,5.405808687210083
0.0,6.9426422119140625,100,0.935546875,5.685941934585571
0.0,6.942432403564453,100,0.935546875,7.84751558303833
0.0,6.942634582519531,100,0.935546875,5.591483116149902
0.0,6.942741394042969,100,0.935546875,5.448381185531616
0.0,6.942478179931641,100,0.935546875,5.779742240905762
0.0,6.931022644042969,100,0.935546875,5.537967681884766
0.0,6.9316253662109375,57,0.935546875,7.68981146812439
0.0,6.931865692138672,85,0.935546875,5.47819185256958
0.0,6.931865692138672,57,0.935546875,5.797429084777832
0.0,6.931831359863281,100,0.935546875,5.9077184200286865
0.0,6.955150604248047,100,0.935546875,5.86906099319458
0.0,6.955253601074219,95,0.935546875,7.320135831832886
0.0,6.943595886230469,100,0.935546875,5.332299470901489
0.0,6.931877136230469,100,0.935546875,5.4374167919158936
0.0,6.931789398193359,100,0.935546875,5.889263153076172
0.0,6.931766510009766,100,0.935546875,5.940762042999268
0.0,6.966915130615234,100,0.935546875,7.357524156570435
0.0,6.9435577392578125,100,0.935546875,5.561488151550293
0.0,6.9318389892578125,100,0.935546875,5.341557264328003
0.0,6.931770324707031,100,0.935546875,5.266260623931885
0.0,6.978385925292969,100,0.935546875,5.514265298843384
0.0,6.931739807128906,100,0.935546875,7.53921914100647
0.0,6.931880950927734,94,0.935546875,5.3764262199401855
0.0,6.966983795166016,82,0.935546875,5.384951591491699
0.0,6.931758880615234,85,0.935546875,6.251355886459351
0.0,6.9435272216796875,100,0.935546875,5.438091039657593
0.0,6.937541961669922,100,0.935546875,7.230466842651367
0.0,6.943519592285156,100,0.935546875,5.405373573303223
0.0,6.931861877441406,72,0.935546875,5.802621841430664
0.0,6.93170166015625,100,0.935546875,5.347466707229614
0.0,6.9316864013671875,100,0.935546875,5.4176130294799805
0.0,6.943168640136719,100,0.935546875,7.931591033935547
0.0,6.943489074707031,100,0.935546875,5.667872190475464
0.0,6.943523406982422,100,0.935546875,5.683029651641846
0.0,6.931854248046875,9,0.935546875,6.00043511390686
0.0,6.955127716064453,100,0.935546875,5.38935112953186
0.0,6.931892395019531,100,0.935546875,6.8600122928619385
0.0,6.943504333496094,100,0.935546875,5.273585081100464
0.0,6.943607330322266,100,0.935546875,5.245759010314941
0.0,6.943534851074219,100,0.935546875,5.88450288772583
0.0,6.931678771972656,100,0.935546875,5.525143146514893
0.0,6.943489074707031,84,0.935546875,6.846662998199463
0.0,6.9550628662109375,100,0.935546875,5.171628952026367
0.0,6.937503814697266,100,0.935546875,5.496788263320923
0.0,6.960704803466797,100,0.935546875,5.623039484024048
0.0,6.9755859375,100,0.935546875,5.440084934234619
0.0,6.928855895996094,98,0.935546875,7.626911640167236
0.0,6.931892395019531,95,0.935546875,5.244032382965088
0.0,6.931694030761719,100,0.935546875,5.363766431808472
0.0,6.9316864013671875,100,0.935546875,5.927799463272095
0.0,6.9317169189453125,94,0.935546875,5.6033759117126465
0.0,6.943611145019531,90,0.935546875,8.578449487686157
0.0,6.955204010009766,100,0.935546875,7.0729169845581055
0.0,6.931892395019531,100,0.935546875,7.15270733833313
0.0,6.931873321533203,100,0.935546875,6.98942756652832
0.0,6.931705474853516,100,0.935546875,6.921271800994873
0.0,6.943611145019531,89,0.935546875,9.446736097335815
0.0,6.943470001220703,86,0.935546875,6.846223592758179
0.0,6.943489074707031,100,0.935546875,7.561666011810303
0.0,6.943302154541016,100,0.935546875,7.980557680130005
0.0,6.93182373046875,4,0.935546875,8.774650573730469
0.0,6.931888580322266,100,0.935546875,9.537967920303345
0.0,6.9434051513671875,100,0.935546875,6.909495830535889
0.0,6.943359375,100,0.935546875,8.018702030181885
0.0,6.931892395019531,97,0.935546875,7.519812345504761
0.0,6.9432525634765625,100,0.935546875,8.333290100097656
0.0,6.931755065917969,97,0.935546875,10.349094152450562
0.0,6.931888580322266,100,0.935546875,6.8370912075042725
0.0,6.955146789550781,100,0.935546875,7.661559820175171
0.0,6.93170166015625,100,0.935546875,7.661947011947632
0.0,6.9318389892578125,100,0.935546875,7.704659461975098
0.0,6.932125091552734,91,0.935546875,10.20969033241272
0.0,6.9319305419921875,100,0.935546875,8.563507556915283
0.0,6.943782806396484,89,0.935546875,7.325770378112793
0.0,6.978885650634766,74,0.935546875,7.411076068878174
0.0,6.93212890625,100,0.935546875,6.973018646240234
0.0,6.943763732910156,100,0.935546875,9.552396297454834
0.0,6.932037353515625,100,0.935546875,7.817366600036621
0.0,6.93212890625,100,0.935546875,7.688303232192993
0.0,6.932106018066406,96,0.935546875,7.741725921630859
0.0,6.928600311279297,84,0.935546875,7.520466327667236
0.0,6.93212890625,100,0.935546875,9.727780818939209
0.0,6.932010650634766,100,0.935546875,8.511512517929077
0.0,6.943748474121094,24,0.935546875,7.956635236740112
0.0,6.94384765625,100,0.935546875,8.693456411361694
0.0,6.932102203369141,100,0.935546875,8.557753086090088
0.0,6.966880798339844,87,0.935546875,12.050320148468018
0.0,6.9437255859375,100,0.935546875,8.702895641326904
0.0,6.932075500488281,100,0.935546875,7.3287553787231445
0.0,6.943492889404297,100,0.935546875,5.716156959533691
0.0,6.955242156982422,100,0.935546875,5.992656230926514
0.0,6.93212890625,100,0.935546875,7.472406387329102
0.0,6.966915130615234,46,0.935546875,5.932016849517822
0.0,6.943595886230469,100,0.935546875,6.039193153381348
0.0,6.943790435791016,100,0.935546875,5.878949403762817
0.0,6.967166900634766,97,0.935546875,5.58154821395874
0.0,6.931968688964844,72,0.935546875,7.917775869369507
0.0,6.943836212158203,66,0.935546875,5.428755760192871
0.0,6.978515625,100,0.935546875,5.419827938079834
0.0,6.966770172119141,100,0.935546875,5.444522857666016
0.0,6.93212890625,100,0.935546875,5.592322111129761
0.0,6.931884765625,40,0.935546875,7.64831280708313
0.0,6.9320220947265625,100,0.935546875,7.2170727252960205
0.0,6.9437255859375,100,0.935546875,6.4864661693573
0.0,6.9437255859375,100,0.935546875,7.3203818798065186
0.0,6.9437255859375,100,0.935546875,6.987285614013672
0.0,6.943714141845703,74,0.935546875,10.35729432106018
0.0,6.943737030029297,100,0.935546875,7.448466539382935
0.0,6.93212890625,90,0.935546875,6.478527069091797
0.0,6.943706512451172,100,0.935546875,7.274456024169922
0.0,6.93212890625,100,0.935546875,7.777956962585449
0.0,6.943695068359375,100,0.935546875,9.798473596572876
0.0,6.9320831298828125,100,0.935546875,6.549586534500122
0.0,6.931934356689453,97,0.935546875,6.630223512649536
0.0,6.943569183349609,100,0.935546875,6.728351593017578
0.0,6.9437255859375,100,0.935546875,7.178976535797119
0.0,6.931907653808594,100,0.935546875,9.677513360977173
0.0,6.955532073974609,79,0.935546875,6.8665571212768555
0.0,6.943687438964844,65,0.935546875,7.218018054962158
0.0,6.978790283203125,18,0.935546875,7.288017988204956
0.0,6.978885650634766,97,0.935546875,6.933159351348877
0.0,6.94384765625,97,0.935546875,8.819325685501099
0.0,6.93212890625,87,0.935546875,6.432697057723999
0.0,6.932056427001953,100,0.935546875,6.827738285064697
0.0,6.931903839111328,94,0.935546875,7.078956365585327
0.0,6.932106018066406,100,0.935546875,7.513611078262329
0.0,6.93212890625,59,0.935546875,9.811032772064209
0.0,6.943603515625,100,0.935546875,7.0296149253845215
0.0,6.931949615478516,100,0.935546875,7.582446336746216
0.0,6.93212890625,100,0.935546875,7.460881948471069
0.0,6.932086944580078,100,0.935546875,8.285883903503418
0.0,6.932094573974609,100,0.935546875,9.073634386062622
0.0,6.93212890625,100,0.935546875,6.459917068481445
0.0,6.943683624267578,86,0.935546875,7.357327699661255
0.0,6.955284118652344,100,0.935546875,7.153114557266235
0.0,6.932121276855469,100,0.935546875,7.371647357940674
0.0,6.93212890625,100,0.935546875,9.743942499160767
0.0,6.932125091552734,99,0.935546875,6.102734327316284
0.0,6.932098388671875,100,0.935546875,5.845827579498291
0.0,6.932117462158203,100,0.935546875,5.230590581893921
0.0,6.9320068359375,95,0.935546875,5.4535064697265625
0.0,6.943824768066406,96,0.935546875,6.857171058654785
0.0,6.95513916015625,95,0.935546875,5.326482534408569
0.0,6.943611145019531,45,0.935546875,5.5712409019470215
